student_id,name,gender,join_date,ability_band,study_hours_per_week,overall_attendance,video_completion_rate,average_video_duration,video_sessions,average_quiz_accuracy,average_quiz_score,quiz_attempts,mock_test_average,mock_test_count,average_assignment_score,assignment_delay_average,on_time_submissions,delayed_submissions,missing_submissions,engagement_score,weekly_videos_watched,weekly_forum_posts,weekly_study_sessions,study_hours,performance,low_attendance_flag,low_quiz_accuracy_flag,low_mock_average_flag,low_study_hours_flag,low_assignment_score_flag,high_delay_flag,learning_gap_score,student_rank,learning_category,recommendations,recommendation_summary
S2236,Kimberly May,Female,2024-08-06,High,11.616811639746668,0.9333333333333332,1.0,11.4,4,0.7948148148148149,76.33333333333333,27,92.0,2,87.5,1.5,3,3,0,2.0,7.0,4.0,4.0,11.616811639746668,High Performer,False,False,False,False,False,False,0.1839301931228555,83,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2237,Nicole Richards,Male,2024-12-22,Low,9.814754182076822,0.5666666666666667,0.6666666666666666,9.033333333333331,3,0.6208846153846154,62.80769230769231,26,63.333333333333336,3,67.83333333333333,6.833333333333333,0,6,0,1.2,6.0,3.0,3.0,9.814754182076822,At Risk,True,False,False,True,False,True,0.41911439659609,1854,Average,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S2238,Angel Reilly,Other,2024-10-21,Medium,13.259469395036303,0.9,1.0,8.175,4,0.8247407407407408,83.37037037037037,27,69.75,4,78.0,3.8333333333333335,2,4,0,1.9,7.0,3.0,5.0,13.259469395036303,Average Performer,False,False,False,False,False,False,0.237929104290187,792,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2239,Richard Turner,Male,2026-04-21,Medium,6.837734232574295,0.7333333333333333,0.6666666666666666,6.433333333333334,3,0.7473703703703704,74.5925925925926,27,70.66666666666667,3,75.83333333333333,3.5,1,5,0,2.6,10.0,0.0,3.0,6.837734232574295,Average Performer,True,False,False,True,False,False,0.3202778866407865,1180,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2240,Preston Kim,Female,2024-08-08,Medium,15.432944965700514,0.9333333333333332,0.0,8.966666666666667,3,0.72688,71.0,25,84.0,2,84.5,2.1666666666666665,1,5,0,2.8,6.0,0.0,7.0,15.432944965700514,Average Performer,False,False,False,False,False,False,0.2152703042524154,275,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2241,Matthew Wells,Female,2026-01-18,Medium,5.906305374766074,0.9,0.6666666666666666,21.3,3,0.7303846153846153,71.53846153846153,26,69.5,4,81.83333333333333,1.8333333333333333,3,3,0,1.8,9.0,1.0,5.0,5.906305374766074,Average Performer,False,False,False,True,False,False,0.2793688519477002,976,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2242,Brandy Myers,Female,2024-12-20,Medium,12.623128468666795,0.9333333333333332,1.0,15.066666666666668,3,0.8325312500000001,80.25,32,87.5,2,76.16666666666667,2.6666666666666665,1,5,0,1.6,10.0,1.0,5.0,12.623128468666795,High Performer,False,False,False,False,False,False,0.1960994704949997,482,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2243,Kimberly Choi,Female,2026-05-25,Medium,10.4809444226074,0.8,0.75,21.5,4,0.6887058823529412,69.52941176470588,34,85.5,2,87.66666666666667,1.1666666666666667,2,4,0,2.8,5.0,0.0,3.0,10.4809444226074,Average Performer,False,False,False,False,False,False,0.2646858742375991,460,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2244,Michael Sloan,Female,2024-08-16,Medium,10.970766879186186,0.7666666666666667,1.0,6.7,3,0.79204,80.12,25,68.0,2,82.5,4.833333333333333,1,5,0,1.9,7.0,1.0,4.0,10.970766879186186,Average Performer,False,False,False,False,False,False,0.2835444161353678,941,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2245,Monica Brooks,Female,2025-01-05,High,17.174263367449903,0.9,0.3333333333333333,8.433333333333334,3,0.8450322580645162,82.0,31,84.66666666666667,3,80.5,3.333333333333333,1,5,0,1.3,8.0,5.0,6.0,17.174263367449903,High Performer,False,False,False,False,False,False,0.188471330828687,516,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2246,Kristen Peters,Male,2025-08-04,Medium,15.529797988560654,0.7666666666666667,0.6,10.16,5,0.74736,79.72,25,86.5,2,80.5,1.8333333333333333,4,2,0,1.4,6.0,0.0,5.0,15.529797988560654,Average Performer,False,False,False,False,False,False,0.2515508383619317,944,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2247,Aaron Carlson,Male,2025-12-12,Medium,10.949681011862836,0.8333333333333334,0.6666666666666666,9.2,3,0.7518965517241379,71.62068965517241,29,80.75,4,81.33333333333333,3.6666666666666665,2,4,0,2.5,10.0,0.0,5.0,10.949681011862836,Average Performer,False,False,False,False,False,False,0.2552234986197682,574,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2248,Theresa Torres,Female,2024-11-16,Low,9.898512373665238,0.6,0.3333333333333333,8.966666666666667,3,0.7362285714285715,73.48571428571428,35,81.33333333333333,3,77.5,4.166666666666667,0,6,0,1.3,10.0,2.0,4.0,9.898512373665238,At Risk,True,False,False,True,False,False,0.3254684809705988,1353,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2249,Stephanie Cooper,Female,2025-12-13,Medium,8.660659830590221,0.9333333333333332,0.5,13.4,4,0.7164137931034482,72.06896551724138,29,83.0,2,72.83333333333333,4.833333333333333,1,5,0,1.7,7.0,3.0,2.0,8.660659830590221,Average Performer,False,False,False,True,False,False,0.2548408791591566,952,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2250,Matthew Hunt,Female,2025-01-30,Medium,8.213733722040272,0.9333333333333332,0.6666666666666666,10.3,3,0.7642307692307693,73.57692307692308,26,77.0,3,83.16666666666667,1.6666666666666667,2,4,0,1.0,10.0,0.0,5.0,8.213733722040272,High Performer,False,False,False,True,False,False,0.2381131015923352,871,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2251,Daniel Davenport,Female,2025-06-30,High,16.464134577478255,1.0,1.0,14.066666666666668,3,0.8207391304347825,83.26086956521739,23,81.33333333333333,3,81.83333333333333,2.6666666666666665,2,4,0,2.0,10.0,0.0,6.0,16.464134577478255,High Performer,False,False,False,False,False,False,0.1772012577592029,185,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2252,Christopher Marsh,Male,2026-05-12,Medium,12.245239826573467,0.7,0.75,17.8,4,0.7812916666666667,78.83333333333333,24,74.5,2,89.83333333333333,4.666666666666667,1,5,0,1.7,8.0,2.0,7.0,12.245239826573467,Average Performer,True,False,False,False,False,False,0.2762494004335663,775,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S2253,Sarah Randolph,Male,2025-11-25,High,17.71789253768998,1.0,1.0,6.333333333333333,3,0.8053571428571429,81.53571428571429,28,76.0,2,84.83333333333333,3.1666666666666665,0,6,0,2.1,10.0,3.0,5.0,17.71789253768998,High Performer,False,False,False,False,False,False,0.1848481257986322,210,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2254,Julia Dunn MD,Female,2026-05-24,Medium,2.5712000684557945,0.8666666666666667,1.0,14.0,3,0.7312068965517241,77.41379310344827,29,70.66666666666667,3,82.83333333333333,2.333333333333333,2,4,0,1.4,6.0,1.0,2.0,2.5712000684557945,Average Performer,False,False,False,True,False,False,0.2919599308633433,1125,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2255,Brett Swanson,Male,2026-04-01,High,17.51594632395881,0.7666666666666667,1.0,10.800000000000002,3,0.7110344827586207,69.79310344827586,29,82.0,2,75.83333333333333,2.833333333333333,0,6,0,1.6,6.0,2.0,3.0,17.51594632395881,Average Performer,False,False,False,False,False,False,0.2734831226958501,1233,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2256,Mr. Carl Rios,Male,2025-09-18,Medium,11.119540974304591,0.7333333333333333,1.0,14.633333333333336,3,0.8305666666666667,79.73333333333333,30,78.75,4,92.16833333333334,4.5,0,6,0,1.0,8.0,3.0,6.0,11.119540974304591,Average Performer,True,False,False,False,False,False,0.2439453142309052,738,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S2257,Manuel Mccullough,Female,2024-12-22,High,14.54976152963098,0.9333333333333332,1.0,4.6,2,0.7835862068965518,78.37931034482759,29,82.0,4,86.16666666666667,1.1666666666666667,3,3,0,2.0,6.0,1.0,5.0,14.54976152963098,High Performer,False,False,False,False,False,False,0.2019664007736237,219,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2258,Jerry Jensen,Male,2024-10-01,Medium,6.375100854150447,0.7,0.3333333333333333,7.166666666666667,3,0.5914919565217391,59.892857142857146,28,65.0,3,81.0,3.0,1,5,0,1.2,9.0,1.0,5.0,6.375100854150447,Average Performer,True,False,False,True,False,False,0.3801146609081021,1670,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2259,Kevin Cunningham,Female,2025-03-17,Low,9.875569181625869,0.5,0.3333333333333333,6.8,3,0.6612857142857143,66.17857142857143,28,56.25,4,83.5,3.8333333333333335,1,5,0,1.4,3.0,2.0,5.0,9.875569181625869,At Risk,True,False,False,True,False,False,0.414175362760221,1634,Average,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2260,Eugene Patterson,Male,2026-03-16,High,16.374486867754516,1.0,1.0,16.1,2,0.82840625,83.6875,32,94.0,2,82.66666666666667,0.6666666666666666,5,1,0,1.6,8.0,1.0,3.0,16.374486867754516,High Performer,False,False,False,False,False,False,0.1485419078306137,147,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2261,David Walker,Female,2025-07-21,Medium,9.178088491581851,0.6,0.25,9.1,4,0.7402,80.2,25,72.33333333333333,3,77.16666666666667,3.6666666666666665,1,5,0,1.9,10.0,3.0,4.0,9.178088491581851,At Risk,True,False,False,True,False,False,0.3445781121043787,1363,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2262,Jessica Larsen,Male,2024-11-19,Medium,7.594929937038648,0.9,1.0,7.5,3,0.8167586206896552,79.75862068965517,29,73.5,4,80.33333333333333,4.0,0,6,0,1.5,5.0,1.0,3.0,7.594929937038648,High Performer,False,False,False,True,False,False,0.2434850889505068,775,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2263,Nicholas Humphrey,Male,2025-07-30,High,15.421986526248052,0.9,0.5,13.675,4,0.7293214285714286,70.85714285714286,28,85.66666666666667,3,80.0,4.166666666666667,0,6,0,1.7,6.0,3.0,5.0,15.421986526248052,Average Performer,False,False,False,False,False,False,0.2263152717796179,721,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2264,Ian Torres,Male,2025-06-19,Low,8.059917323569884,0.8333333333333334,1.0,13.533333333333331,3,0.7122173913043478,72.6086956521739,23,67.0,2,78.16666666666667,4.833333333333333,0,6,0,1.8,6.0,2.0,5.0,8.059917323569884,Average Performer,False,False,False,True,False,False,0.3066016559664376,1315,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2265,Casey Obrien,Male,2024-08-12,High,14.67545073345832,0.9666666666666668,1.0,22.02,5,0.8662307692307691,87.15384615384616,26,90.0,3,82.16666666666667,2.0,1,5,0,2.0,5.0,3.0,5.0,14.67545073345832,High Performer,False,False,False,False,False,False,0.1585254757304567,73,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2266,Shannon Taylor,Male,2024-10-25,Medium,10.2998655968412,0.6666666666666666,1.0,14.05,2,0.7371923076923076,69.46153846153847,26,75.33333333333333,3,75.0,3.5,0,6,0,1.6,6.0,1.0,5.0,10.2998655968412,At Risk,True,False,False,False,False,False,0.3232593103668714,1422,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S2267,Deborah Mercado,Male,2024-12-03,Medium,12.718904523170918,0.7666666666666667,0.25,7.449999999999999,4,0.7458214285714285,76.46428571428571,28,79.5,4,81.0,5.0,0,6,0,1.1,8.0,1.0,6.0,12.718904523170918,Average Performer,False,False,False,False,False,False,0.2722896434539774,1177,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2268,Bernard Smith,Female,2026-06-27,Medium,9.81060261190977,0.9333333333333332,0.5,10.15,4,0.6946428571428571,68.96428571428571,28,74.75,4,88.83333333333333,2.5,2,4,0,2.5,8.0,0.0,7.0,9.81060261190977,Average Performer,False,False,False,True,False,False,0.2509973029940351,469,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2269,Amanda Perkins,Male,2024-11-22,Medium,14.44135617923903,0.8333333333333334,0.75,11.65,4,0.7612068965517241,75.75862068965517,29,68.0,2,77.0,1.6666666666666667,1,5,0,2.1,8.0,1.0,4.0,14.44135617923903,Average Performer,False,False,False,False,False,False,0.2757012072530518,1105,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2270,Kevin Escobar,Female,2026-02-20,Medium,12.175924021291676,0.7333333333333333,0.5,15.3,2,0.8173571428571428,83.14285714285714,28,65.0,2,81.33333333333333,1.8333333333333333,2,4,0,1.2,8.0,3.0,4.0,12.175924021291676,Average Performer,True,False,False,False,False,False,0.2890197137562947,1237,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S2271,Kimberly Lutz,Female,2026-01-23,High,13.534269622739002,0.9333333333333332,0.3333333333333333,15.033333333333331,3,0.7710384615384616,75.53846153846153,26,87.33333333333333,3,87.5,1.5,4,2,0,2.0,10.0,2.0,4.0,13.534269622739002,High Performer,False,False,False,False,False,False,0.195602787481614,154,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2272,Reginald Diaz,Female,2025-07-07,Medium,7.266948916861957,0.7666666666666667,0.75,12.8,4,0.6163103448275863,63.241379310344826,29,69.5,2,72.16666666666667,4.666666666666667,2,3,1,1.9,9.0,1.0,5.0,7.266948916861957,Average Performer,False,False,False,True,False,False,0.3580228575929025,1576,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2273,Raymond Quinn,Male,2025-08-07,Medium,3.8424231998394,0.5666666666666667,0.3333333333333333,8.266666666666667,3,0.666,63.903225806451616,31,87.0,2,91.0,5.666666666666667,0,6,0,1.0,8.0,0.0,1.0,3.8424231998394,At Risk,True,False,False,True,False,True,0.3384272753337348,1161,Good,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S2274,John Dixon,Female,2025-07-28,Low,1.022357642580801,0.7333333333333333,0.25,5.475,4,0.67896875,65.75,32,60.5,4,70.83333333333333,5.166666666666667,1,5,0,1.0,9.0,3.0,4.0,1.022357642580801,Average Performer,True,False,False,True,False,True,0.3831701475602147,1825,Good,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S2275,Jonathan Bates,Male,2024-08-11,Low,4.133359465278508,0.5333333333333333,0.6666666666666666,10.433333333333334,3,0.76675,74.25,24,65.5,2,80.33333333333333,6.666666666666667,0,6,0,1.0,6.0,1.0,5.0,4.133359465278508,At Risk,True,False,False,True,False,True,0.3748082680034704,1604,Good,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S2276,Renee Mendez,Male,2026-05-25,Low,5.761675327623433,0.6666666666666666,0.25,9.9,4,0.7097241379310345,69.17241379310344,29,71.75,4,72.66666666666667,4.0,0,6,0,1.7,9.0,2.0,6.0,5.761675327623433,At Risk,True,False,False,True,False,False,0.3535119036349644,1563,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2277,Jose Griffin,Other,2025-07-11,Medium,10.159131032003044,0.8666666666666667,0.3333333333333333,13.333333333333334,3,0.7390399999999999,71.52,25,76.5,2,77.83333333333333,3.0,1,5,0,2.9,7.0,2.0,1.0,10.159131032003044,Average Performer,False,False,False,False,False,False,0.2664735057533257,778,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2278,Travis Hopkins,Male,2025-10-24,Medium,6.606594910928543,0.9333333333333332,0.6666666666666666,13.5,3,0.8077142857142857,81.92857142857143,28,85.33333333333333,3,85.33333333333333,3.1666666666666665,1,5,0,1.3,7.0,0.0,2.0,6.606594910928543,High Performer,False,False,False,True,False,False,0.209169227008393,349,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2279,Nancy Webb,Female,2025-01-31,Low,5.687000078662981,0.6666666666666666,0.75,7.675,4,0.6968620689655173,69.96551724137932,29,71.0,2,74.0,4.166666666666667,0,5,1,1.0,9.0,1.0,1.0,5.687000078662981,At Risk,True,False,False,True,False,False,0.3570572124470207,1756,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2280,Daniel Freeman,Female,2024-12-30,Medium,12.720421795855772,0.7333333333333333,0.6666666666666666,6.0,3,0.7131666666666666,70.33333333333333,24,74.0,3,78.83333333333333,3.0,2,4,0,2.5,8.0,1.0,4.0,12.720421795855772,Average Performer,True,False,False,False,False,False,0.3046656121770272,1123,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S2281,Jacob Williams,Female,2025-03-13,High,18.60471943056739,0.9333333333333332,1.0,16.15,4,0.8167333333333333,85.56666666666666,30,87.0,2,79.66666666666667,2.1666666666666665,2,4,0,2.2,9.0,2.0,4.0,18.60471943056739,High Performer,False,False,False,False,False,False,0.1816348680902482,208,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2282,Terry Ward,Female,2025-10-12,Low,1.0,0.5333333333333333,0.0,6.233333333333333,3,0.6951428571428571,69.89285714285714,28,61.333333333333336,3,71.33333333333333,6.5,0,6,0,1.0,5.0,0.0,2.0,1.0,At Risk,True,False,False,True,False,True,0.4259571428571429,1858,Average,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S2283,Jesse Williams,Male,2026-05-02,Low,8.478177152098189,0.6666666666666666,0.3333333333333333,10.8,3,0.7294347826086957,72.6086956521739,23,69.33333333333333,3,80.33333333333333,1.6666666666666667,1,5,0,1.0,6.0,0.0,5.0,8.478177152098189,At Risk,True,False,False,True,False,False,0.3341407890038125,1601,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2284,Mrs. Michele Boyd,Male,2026-05-05,Medium,5.685232513862293,0.9333333333333332,0.0,16.95,2,0.8240416666666667,84.08333333333333,24,80.25,4,79.16666666666667,3.0,3,2,1,1.0,8.0,2.0,2.0,5.685232513862293,High Performer,False,False,False,True,False,False,0.2259910853820109,761,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2285,Sandy Baker,Female,2025-05-27,High,16.082087815623456,0.9666666666666668,0.3333333333333333,7.033333333333334,3,0.7673461538461539,79.53846153846153,26,94.0,2,81.0,1.0,4,2,0,2.1,5.0,3.0,7.0,16.082087815623456,High Performer,False,False,False,False,False,False,0.1784242676404284,233,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2286,Carrie Valdez,Male,2024-09-04,Medium,14.120659171220792,0.7,0.5,9.625,4,0.600925925925926,59.51834838709678,27,68.5,4,79.66666666666667,4.5,0,6,0,1.5,6.0,0.0,2.0,14.120659171220792,Average Performer,True,False,False,False,False,False,0.3529205742941702,1593,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S2287,Matthew Houston,Male,2025-04-12,Low,2.052570969293884,0.5,0.25,12.475,4,0.6208,60.64,25,74.5,2,76.83333333333333,5.0,0,6,0,1.2,10.0,2.0,0.0,2.052570969293884,At Risk,True,False,False,True,False,False,0.4193785725767652,1707,Average,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2288,Jamie Solomon,Male,2024-08-02,Low,5.415556063016751,0.5666666666666667,1.0,6.4,3,0.5914919565217391,59.51834838709678,23,66.0,3,75.0,5.333333333333333,0,6,0,1.0,7.0,1.0,3.0,5.415556063016751,At Risk,True,False,False,True,False,True,0.4228468562192697,1850,Average,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S2289,Heather Parrish,Male,2024-10-14,High,19.035410000589835,0.9666666666666668,1.0,11.333333333333334,3,0.8508333333333334,87.25,24,85.66666666666667,3,88.0,1.0,3,3,0,2.7,7.0,2.0,5.0,19.035410000589835,High Performer,False,False,False,False,False,False,0.1521614749985253,5,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2290,Mr. Larry Shaw,Male,2025-11-28,High,7.668475632690282,0.9,1.0,12.966666666666669,3,0.7611249999999999,75.45833333333333,24,80.75,4,75.83333333333333,1.3333333333333333,3,3,0,2.3,10.0,1.0,9.0,7.668475632690282,High Performer,False,False,False,True,False,False,0.2522413109182743,669,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2291,Christopher Jones,Male,2026-05-16,Low,7.504665100049411,0.8666666666666667,1.0,7.533333333333334,3,0.8388148148148148,83.0,27,74.5,2,79.33333333333333,1.6666666666666667,3,3,0,1.0,8.0,1.0,9.0,7.504665100049411,High Performer,False,False,False,True,False,False,0.2449272261387653,988,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2292,Christine Lopez,Female,2026-01-31,Medium,6.534032910400287,0.8,0.6,12.56,5,0.6894,71.56,25,70.0,2,79.66666666666667,5.333333333333333,0,6,0,1.5,8.0,2.0,1.0,6.534032910400287,Average Performer,False,False,False,True,False,True,0.3173449177239992,1402,Good,"['Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S2293,Mitchell Wilson,Female,2025-06-27,Medium,15.3034232478702,0.7333333333333333,1.0,20.133333333333333,3,0.8027692307692308,82.3076923076923,26,78.0,4,82.16666666666667,3.8333333333333335,1,5,0,1.0,7.0,1.0,4.0,15.3034232478702,Average Performer,True,False,False,False,False,False,0.2583273393162219,1068,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S2294,Robert Cortez,Female,2025-06-14,Low,1.4825493554942384,0.8,0.5,13.4,4,0.7406785714285714,72.5,28,56.66666666666666,3,78.5,3.8333333333333335,2,4,0,1.0,6.0,3.0,6.0,1.4825493554942384,Average Performer,False,False,False,True,False,False,0.3430067218493596,1611,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2295,Mr. Daniel Martin,Male,2026-05-17,High,12.89296191838124,0.9333333333333332,0.75,9.1,4,0.8381153846153846,82.5,26,73.66666666666667,3,83.66666666666667,3.333333333333333,1,5,0,1.7,7.0,2.0,8.0,12.89296191838124,High Performer,False,False,False,False,False,False,0.2101663131527648,456,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2296,Alison Williams,Male,2025-08-16,Medium,3.5245886171834404,0.8333333333333334,0.6666666666666666,16.7,3,0.661076923076923,67.76923076923077,26,79.0,2,73.66666666666667,3.1666666666666665,2,4,0,1.3,7.0,1.0,6.0,3.5245886171834404,Average Performer,False,False,False,True,False,False,0.3160321182006311,1426,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2297,Candace Soto,Male,2026-02-19,High,14.451430761626712,0.9333333333333332,1.0,7.25,2,0.8033,78.76666666666667,30,75.66666666666667,3,76.66666666666667,3.5,0,6,0,1.8,7.0,2.0,5.0,14.451430761626712,High Performer,False,False,False,False,False,False,0.2232147564292665,711,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S2298,Kenneth Brown,Female,2025-10-19,Medium,8.877671728707758,0.7333333333333333,0.75,18.225,4,0.742111111111111,72.25925925925925,27,77.66666666666667,3,79.33333333333333,3.8333333333333335,0,6,0,1.5,4.0,2.0,5.0,8.877671728707758,Average Performer,True,False,False,True,False,False,0.2975058206782306,1199,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2299,Christopher Mullen,Female,2025-11-01,Low,8.53670462643313,0.5666666666666667,0.75,6.125,4,0.7695,75.72727272727273,22,66.5,2,86.16666666666667,4.166666666666667,1,5,0,2.0,5.0,1.0,4.0,8.53670462643313,At Risk,True,False,False,True,False,False,0.3438915717672505,1032,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S2300,Kristy Smith,Male,2026-02-14,Medium,6.827230118698688,0.8333333333333334,1.0,7.75,2,0.61472,62.0,25,69.5,4,82.16666666666667,3.8333333333333335,1,5,0,1.1,7.0,0.0,4.0,6.827230118698688,Average Performer,False,False,False,True,False,False,0.3279325913699199,1462,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S2301,Mary Campbell,Female,2025-09-30,Low,9.489485284069255,0.7666666666666667,0.2,12.56,5,0.7544137931034482,77.48275862068965,29,70.0,2,79.0,2.5,1,5,0,1.7,9.0,2.0,7.0,9.489485284069255,Average Performer,False,False,False,True,False,False,0.2997854821921257,1249,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
