student_id,name,gender,join_date,ability_band,study_hours_per_week,overall_attendance,video_completion_rate,average_video_duration,video_sessions,average_quiz_accuracy,average_quiz_score,quiz_attempts,mock_test_average,mock_test_count,average_assignment_score,assignment_delay_average,on_time_submissions,delayed_submissions,missing_submissions,engagement_score,weekly_videos_watched,weekly_forum_posts,weekly_study_sessions,study_hours,performance,low_attendance_flag,low_quiz_accuracy_flag,low_mock_average_flag,low_study_hours_flag,low_assignment_score_flag,high_delay_flag,learning_gap_score,student_rank,learning_category
S1975,Cynthia Haas,Male,2024-07-30,High,19.76954510221152,0.9666666666666668,0.6666666666666666,9.766666666666667,3,0.8282068965517242,83.96551724137932,29,85.25,4,84.5,1.5,2,4,0,2.1,9.0,2.0,3.0,19.76954510221152,High Performer,False,False,False,False,False,False,0.16319740161228724,72,Excellent
S1976,Stephen Davis,Female,2025-09-08,Low,1.0,0.7,0.3333333333333333,7.433333333333334,3,0.6929565217391305,69.17391304347827,23,60.5,2,71.16666666666667,3.1666666666666665,1,5,0,1.1,6.0,2.0,3.0,1.0,Average Performer,True,False,False,True,False,False,0.38686304347826084,1801,Good
S1977,Margaret Tanner,Male,2026-03-14,High,12.313649487470071,0.9333333333333332,0.75,15.45,4,0.7151785714285713,73.89285714285714,28,75.5,4,82.0,1.8333333333333333,2,4,0,1.7,5.0,1.0,6.0,12.313649487470071,Average Performer,False,False,False,False,False,False,0.24732897151942013,844,Good
S1978,Derek Wright,Female,2025-10-13,Medium,12.997662333793524,0.8,0.6666666666666666,12.1,3,0.7809655172413793,76.89655172413794,29,71.0,3,82.0,3.0,2,4,0,1.3,5.0,1.0,7.0,12.997662333793524,Average Performer,False,False,False,False,False,False,0.2682161889931024,1113,Good
S1979,David Rodriguez,Female,2024-12-14,Low,5.780254975667622,0.8333333333333334,0.3333333333333333,7.8,3,0.6775172413793104,67.89655172413794,29,63.66666666666666,3,70.16666666666667,4.333333333333333,0,5,1,1.0,6.0,3.0,3.0,5.780254975667622,Average Performer,False,False,False,True,False,False,0.3413775234803712,1760,Good
S1980,James Oconnor,Male,2025-06-15,Medium,7.919057018020409,0.9,0.25,14.625,4,0.788655172413793,77.41379310344827,29,75.0,4,80.16666666666667,3.5,1,5,0,1.1,7.0,2.0,3.0,7.919057018020409,High Performer,False,False,False,True,False,False,0.24835580573081106,955,Good
S1981,Stacey Snyder,Female,2026-07-11,High,19.56003365578721,0.9,1.0,18.15,2,0.7696363636363637,78.45454545454545,33,89.75,4,84.5,2.1666666666666665,1,5,0,1.4,10.0,1.0,4.0,19.56003365578721,High Performer,False,False,False,False,False,False,0.18895900676962288,469,Excellent
S1982,Joshua Garcia,Male,2024-09-24,Medium,8.04499890554541,0.8666666666666667,0.6666666666666666,10.066666666666666,3,0.7300384615384616,75.03846153846153,26,79.0,2,86.33333333333333,1.3333333333333333,3,3,0,1.0,9.0,1.0,4.0,8.04499890554541,Average Performer,False,False,False,True,False,False,0.2567092976079313,946,Good
S1983,Sean Curtis,Male,2025-02-03,Low,4.41685419590757,0.8666666666666667,0.3333333333333333,10.5,3,0.8225769230769231,80.8076923076923,26,77.66666666666667,3,70.5,6.166666666666667,0,5,1,1.4,6.0,0.0,3.0,4.41685419590757,High Performer,False,False,False,True,False,True,0.2644347875871541,997,Good
S1984,Carla Jones,Female,2026-03-15,Medium,8.049014158539805,0.8333333333333334,1.0,12.433333333333332,3,0.8161724137931035,82.93103448275862,29,72.0,2,82.16666666666667,1.5,2,4,0,1.0,7.0,1.0,3.0,8.049014158539805,Average Performer,False,False,False,True,False,False,0.2594424071323861,1042,Good
S1985,Elizabeth Flores,Female,2025-08-17,Low,6.778159386388218,0.7,0.6666666666666666,6.6000000000000005,3,0.6874482758620689,68.44827586206897,29,72.5,2,83.5,2.0,2,4,0,1.0,10.0,2.0,3.0,6.778159386388218,Average Performer,True,False,False,True,False,False,0.33157011877540876,1489,Good
S1986,Angela Jackson,Female,2026-01-03,High,19.94123406711283,0.8666666666666667,0.6666666666666666,9.933333333333334,3,0.8455555555555555,88.51851851851852,27,73.5,2,83.83333333333333,3.8333333333333335,1,5,0,2.1,10.0,2.0,4.0,19.94123406711283,High Performer,False,False,False,False,False,False,0.2070635814988846,424,Good
S1987,Nicholas Payne,Male,2024-10-08,Medium,10.179224573549142,0.7666666666666667,0.5,11.95,4,0.6781071428571429,68.28571428571429,28,77.66666666666667,3,68.0,6.833333333333333,0,5,1,1.9,8.0,2.0,0.0,10.179224573549142,Average Performer,False,False,False,False,False,True,0.32211979570898425,1380,Good
S1988,Anna Wheeler,Male,2026-06-16,Medium,12.47813255098676,0.9,1.0,16.633333333333333,3,0.7556153846153847,75.61538461538461,26,83.0,4,80.66666666666667,4.0,0,6,0,1.7,10.0,0.0,4.0,12.47813255098676,High Performer,False,False,False,False,False,False,0.23012005323791768,656,Good
S1989,Karen Johnson,Female,2025-04-08,Low,8.39983611512383,0.5666666666666667,1.0,13.666666666666666,3,0.7838709677419355,77.96774193548387,31,71.5,4,75.83333333333333,6.5,0,6,0,1.1,7.0,2.0,2.0,8.39983611512383,At Risk,True,False,False,True,False,True,0.3454224527229431,1533,Good
S1990,Carmen Preston,Female,2024-08-16,High,12.094673948886818,0.9,0.6666666666666666,8.5,3,0.8227777777777777,76.85185185185185,27,71.5,2,80.5,1.6666666666666667,4,2,0,2.0,6.0,1.0,4.0,12.094673948886818,High Performer,False,False,False,False,False,False,0.23417998179444965,622,Good
S1991,Brian Harris,Female,2025-03-04,Low,5.526402999370642,0.7333333333333333,0.6666666666666666,10.866666666666667,3,0.6756923076923077,71.96153846153847,26,56.333333333333336,3,77.83333333333333,4.5,1,5,0,1.4,7.0,3.0,4.0,5.526402999370642,Average Performer,True,False,False,True,False,False,0.3707263001938811,1676,Good
S1992,Michael Bowen,Male,2026-01-07,Medium,18.557175593281315,0.7666666666666667,0.3333333333333333,9.133333333333333,3,0.7836428571428572,77.92857142857143,28,72.0,3,91.33333333333331,1.3333333333333333,2,4,0,1.6,9.0,3.0,5.0,18.557175593281315,Average Performer,False,False,False,False,False,False,0.24584753720727293,788,Good
S1993,Deborah Campbell,Female,2026-01-06,Medium,6.818390714952696,0.9333333333333332,0.25,16.875,4,0.7216800000000001,73.4,25,83.33333333333333,3,80.66666666666667,2.333333333333333,2,4,0,1.3,5.0,2.0,5.0,6.818390714952696,Average Performer,False,False,False,True,False,False,0.24545002321261825,841,Good
S1994,Anthony Armstrong,Male,2024-10-29,High,12.672065504597551,0.9,1.0,11.566666666666668,3,0.813,83.07692307692308,26,88.0,3,76.5,3.8333333333333335,1,5,0,1.8,7.0,2.0,1.0,12.672065504597551,High Performer,False,False,False,False,False,False,0.20866983623850613,502,Good
S1995,Brittany Ward,Male,2025-05-29,Low,1.0,0.6,0.0,8.55,4,0.64692,59.51834838709678,25,59.5,2,67.16666666666667,4.833333333333333,1,5,0,1.0,4.0,2.0,4.0,1.0,At Risk,True,False,False,True,False,False,0.433674,1872,Average
S1996,Edward Stanley,Female,2025-05-13,High,20.02629031833815,1.0,1.0,11.225,4,0.8657096774193548,85.90322580645162,31,83.66666666666667,3,81.0,2.6666666666666665,1,5,0,2.0,10.0,1.0,2.0,20.02629031833815,High Performer,False,False,False,False,False,False,0.15138803764501485,124,Excellent
S1997,Christina Johnson,Male,2025-10-28,Medium,11.797693938388662,0.8666666666666667,0.5,9.9,4,0.7627391304347826,77.69565217391305,23,70.0,2,81.16666666666667,2.6666666666666665,1,5,0,1.6,5.0,1.0,3.0,11.797693938388662,High Performer,False,False,False,False,False,False,0.2632673593569269,1016,Good
S1998,Edgar Miller,Female,2026-07-18,Medium,10.809314568174123,0.9333333333333332,1.0,10.225,4,0.74012,73.08,25,83.0,3,75.16666666666667,3.5,3,3,0,2.3,6.0,4.0,3.0,10.809314568174123,Average Performer,False,False,False,False,False,False,0.23885738024623138,641,Good
S1999,Elizabeth Sanders,Male,2024-10-17,Low,1.6330284886893085,0.6333333333333333,1.0,8.2,2,0.6853214285714285,71.35714285714286,28,59.0,3,85.66666666666667,5.0,0,6,0,1.0,9.0,2.0,6.0,1.6330284886893085,At Risk,True,False,False,True,False,False,0.3854876668735149,1620,Good
S2000,Matthew Davis MD,Male,2026-05-08,Medium,12.19521403017068,0.7333333333333333,0.5,10.35,4,0.7988461538461539,80.76923076923077,26,78.0,2,78.0,3.6666666666666665,2,4,0,1.6,7.0,0.0,5.0,12.19521403017068,Average Performer,True,False,False,False,False,False,0.27352478543739384,1006,Good
S2001,Stephen Wood,Female,2025-04-04,Low,1.0,0.6,0.3333333333333333,8.299999999999999,3,0.78416,76.24,25,76.66666666666667,3,78.83333333333333,4.166666666666667,0,6,0,1.5,6.0,2.0,7.0,1.0,At Risk,True,False,False,True,False,False,0.3406686666666667,1207,Good
S2002,Dennis Marshall,Female,2024-11-23,Medium,11.21857554059758,0.8,0.6666666666666666,6.5,3,0.7644347826086957,73.30434782608695,23,66.75,4,86.5,3.8333333333333335,1,5,0,1.6,5.0,1.0,4.0,11.21857554059758,Average Performer,False,False,False,False,False,False,0.27937312636589734,979,Good
S2003,Derrick Brown,Female,2024-08-18,Medium,15.80598741378602,0.9,1.0,18.03333333333333,3,0.764,73.2,25,72.0,2,84.33333333333333,3.0,2,4,0,1.9,6.0,1.0,1.0,15.80598741378602,High Performer,False,False,False,False,False,False,0.23578503146553495,682,Good
S2004,Mary Miller,Female,2024-09-27,Medium,8.202321646247187,0.9,0.6666666666666666,11.766666666666666,3,0.6307826086956522,62.69565217391305,23,71.5,2,85.0,4.0,0,6,0,1.1,8.0,1.0,5.0,8.202321646247187,Average Performer,False,False,False,True,False,False,0.2947594132756864,1221,Good
S2005,Joshua Arellano,Female,2025-07-19,Low,2.12464416289196,0.4666666666666667,0.3333333333333333,9.233333333333334,3,0.7599047619047619,75.80952380952381,21,64.75,4,74.66666666666667,5.166666666666667,0,6,0,1.0,8.0,3.0,2.0,2.12464416289196,At Risk,True,False,False,True,False,True,0.4085502943546748,1761,Average
S2006,Kristen Randall,Female,2026-05-03,Low,6.412332663823712,0.5333333333333333,0.6666666666666666,8.033333333333333,3,0.6356086956521739,63.73913043478261,23,73.75,4,72.66666666666667,3.6666666666666665,0,6,0,1.0,6.0,2.0,2.0,6.412332663823712,At Risk,True,False,False,True,False,False,0.4034532263114552,1805,Average
S2007,Jennifer Nichols,Female,2026-01-27,High,20.150342221607527,0.9666666666666668,1.0,22.975,4,0.834923076923077,84.03846153846153,26,82.5,2,83.33333333333333,0.6666666666666666,5,1,0,2.900999999999999,8.0,3.0,0.0,20.150342221607527,High Performer,False,False,False,False,False,False,0.1674805547023914,56,Excellent
S2008,Karen Keith,Male,2025-12-21,Medium,18.46753540134965,0.8666666666666667,0.5,19.7,2,0.8202608695652174,83.3913043478261,23,70.0,3,81.0,3.5,1,5,0,2.5,7.0,1.0,5.0,18.46753540134965,High Performer,False,False,False,False,False,False,0.22958623396039401,583,Good
S2009,Blake Orr,Female,2025-08-03,High,16.9833566541831,0.9333333333333332,0.5,9.825,4,0.85384,84.56,25,79.5,4,80.5,4.166666666666667,1,5,0,1.6,10.0,1.0,7.0,16.9833566541831,High Performer,False,False,False,False,False,False,0.18830627503120892,451,Excellent
S2010,Kathryn Lester,Male,2025-07-14,Medium,8.926750577523412,0.9,1.0,9.266666666666667,3,0.8410666666666666,84.6,30,77.0,2,83.66666666666667,2.1666666666666665,1,5,0,2.1,5.0,0.0,1.0,8.926750577523412,High Performer,False,False,False,True,False,False,0.22086312355619148,292,Good
S2011,Megan Oliver,Other,2025-11-27,Medium,12.307260124834327,0.8,0.25,5.4,4,0.6877599999999999,70.08,25,76.0,2,76.66666666666667,3.5,1,5,0,1.0,9.0,2.0,5.0,12.307260124834327,Average Performer,False,False,False,False,False,False,0.29590384968791417,1534,Good
S2012,Peter Thompson,Female,2025-02-21,Medium,6.819163141834425,0.7,0.6666666666666666,10.833333333333334,3,0.6697586206896552,68.96551724137932,29,81.5,4,75.0,4.333333333333333,0,6,0,1.0,8.0,1.0,2.0,6.819163141834425,Average Performer,True,False,False,True,False,False,0.3315245059385174,1584,Good
S2013,Dr. Rhonda Martinez,Male,2025-10-31,Medium,13.991451880427537,0.8,0.5,15.325,4,0.7134230769230769,69.03846153846153,26,79.25,4,81.0,1.5,3,3,0,2.7,8.0,4.0,2.0,13.991451880427537,Average Performer,False,False,False,False,False,False,0.2709944472220081,782,Good
S2014,William Graham,Female,2025-12-20,Medium,10.189792829819345,0.8333333333333334,0.75,10.575,4,0.69896875,70.78125,32,70.0,2,78.0,3.6666666666666665,0,6,0,1.8,5.0,1.0,5.0,10.189792829819345,Average Performer,False,False,False,False,False,False,0.29950155959211827,1300,Good
S2015,Lori Flowers MD,Female,2024-07-31,Medium,4.809945231362724,0.8333333333333334,0.0,8.4,3,0.5914919565217391,60.72413793103448,29,69.25,4,76.33333333333333,4.833333333333333,0,6,0,1.8,5.0,0.0,5.0,4.809945231362724,Average Performer,False,False,False,True,False,False,0.3491942166317381,1456,Good
S2016,Suzanne Jones,Male,2025-04-08,Medium,11.239677063292833,0.8666666666666667,1.0,13.7,3,0.7329642857142857,72.92857142857143,28,66.75,4,81.16666666666667,4.666666666666667,1,5,0,1.7,4.0,1.0,5.0,11.239677063292833,Average Performer,False,False,False,False,False,False,0.2800948549608155,1145,Good
S2017,James Nguyen,Female,2024-08-30,Medium,12.3207989610671,0.9,0.75,10.0,4,0.71904,70.92,25,78.25,4,81.66666666666667,3.5,1,5,0,2.5,8.0,2.0,6.0,12.3207989610671,Average Performer,False,False,False,False,False,False,0.24948600259733222,613,Good
S2018,Jimmy Marks,Female,2025-12-18,High,18.729121208306832,0.9666666666666668,0.6666666666666666,7.233333333333333,3,0.7356,74.4,25,87.0,2,86.33333333333333,3.1666666666666665,1,5,0,1.2,9.0,4.0,6.0,18.729121208306832,Average Performer,False,False,False,False,False,False,0.18733053031256625,498,Excellent
S2019,Lisa Mills,Male,2025-11-22,Low,6.031260768437097,0.5666666666666667,1.0,7.066666666666667,3,0.6777,68.03333333333333,30,63.333333333333336,3,83.0,2.6666666666666665,2,4,0,1.0,5.0,3.0,7.0,6.031260768437097,At Risk,True,False,False,True,False,False,0.388778514745574,1702,Good
S2020,Jason Hernandez,Female,2025-07-13,Medium,18.083965417277767,0.9,1.0,17.65,4,0.865235294117647,88.1470588235294,34,87.0,2,85.66666666666667,2.5,3,3,0,1.3,5.0,3.0,3.0,18.083965417277767,High Performer,False,False,False,False,False,False,0.16771949822151147,269,Excellent
S2021,Olivia Ayers,Male,2025-04-05,Medium,13.563249914746132,0.7333333333333333,0.6666666666666666,5.733333333333333,3,0.6282307692307693,62.19230769230769,26,69.5,4,76.16666666666667,4.5,1,5,0,1.9,8.0,2.0,4.0,13.563249914746132,Average Performer,True,False,False,False,False,False,0.3410393111105706,1515,Good
S2022,Kristine Garcia,Female,2026-02-15,Medium,7.891517943943685,0.8,0.5,16.85,4,0.7385,74.61538461538461,26,80.0,2,69.5,4.333333333333333,1,5,0,1.0,3.0,2.0,6.0,7.891517943943685,Average Performer,False,False,False,True,False,False,0.29447120514014075,1455,Good
S2023,Joseph Cooper,Other,2026-02-17,Medium,10.525263589070557,0.8333333333333334,1.0,12.2,3,0.72628,72.28,25,83.33333333333333,3,79.0,2.0,2,4,0,1.9,10.0,2.0,3.0,10.525263589070557,Average Performer,False,False,False,False,False,False,0.2623028410273236,861,Good
S2024,James Washington,Female,2026-07-01,High,10.80879381380154,0.8333333333333334,0.3333333333333333,14.066666666666668,3,0.7781923076923077,80.88461538461539,26,75.0,2,77.16666666666667,4.0,1,5,0,1.4,9.0,0.0,5.0,10.80879381380154,Average Performer,False,False,False,False,False,False,0.2654369898244705,1128,Good
S2025,Amanda Hill,Male,2026-04-07,Medium,18.115175031356,0.6666666666666666,0.6666666666666666,13.666666666666666,3,0.82065625,82.15625,32,77.0,2,80.16666666666667,2.6666666666666665,0,6,0,1.7,10.0,5.0,6.0,18.115175031356,At Risk,True,False,False,False,False,False,0.2675985207549434,904,Good
S2026,Lee Steele,Female,2025-10-12,Low,5.955050924051743,0.7666666666666667,0.25,10.375,4,0.6141923076923077,60.73076923076923,26,94.0,2,78.16666666666667,4.166666666666667,1,5,0,1.7,6.0,1.0,3.0,5.955050924051743,Average Performer,False,False,False,True,False,False,0.30393801371551166,1122,Good
S2027,Steve Rivera,Female,2024-11-04,Medium,5.726676390031498,0.8333333333333334,1.0,16.1,3,0.82675,82.9375,32,87.0,2,74.16666666666667,2.833333333333333,1,5,0,2.1,10.0,1.0,0.0,5.726676390031498,Average Performer,False,False,False,True,False,False,0.24407497569158793,553,Good
S2028,Patrick Mccall,Male,2025-01-07,Medium,13.57362262439327,1.0,0.5,12.05,4,0.8370714285714286,85.03571428571429,28,86.0,4,85.5,1.1666666666666667,4,2,0,1.1,7.0,3.0,1.0,13.57362262439327,High Performer,False,False,False,False,False,False,0.16469451486758827,229,Excellent
S2029,Alicia Roth,Female,2026-05-28,Medium,16.349355386075242,0.7,0.3333333333333333,12.833333333333334,3,0.6836666666666668,68.86666666666666,30,78.33333333333333,3,82.16666666666667,4.833333333333333,1,4,1,1.0,8.0,6.0,3.0,16.349355386075242,Average Performer,True,False,False,False,False,False,0.29910994486814524,1415,Good
S2030,Douglas Vasquez,Male,2024-09-02,High,17.29552589586292,0.9,0.8,14.02,5,0.8782333333333334,85.73333333333333,30,89.75,4,79.83333333333333,1.6666666666666667,3,3,0,2.4,6.0,0.0,5.0,17.29552589586292,High Performer,False,False,False,False,False,False,0.16904118526034267,130,Excellent
S2031,Annette Melton,Female,2026-04-10,Medium,17.368167094934584,0.7666666666666667,0.0,11.25,4,0.7947000000000001,80.23333333333333,30,64.5,2,72.16666666666667,2.5,1,5,0,2.1,5.0,0.0,6.0,17.368167094934584,Average Performer,False,False,False,False,False,False,0.28925291559599686,1239,Good
S2032,William Ramos,Male,2025-12-08,Low,9.915603136135417,0.7333333333333333,1.0,10.066666666666666,3,0.8026521739130434,82.30434782608695,23,76.75,4,75.66666666666667,3.333333333333333,1,5,0,1.0,7.0,1.0,5.0,9.915603136135417,Average Performer,True,False,False,True,False,False,0.2840820066524151,1337,Good
S2033,Debra Butler,Male,2025-03-03,High,11.950797614716002,0.9333333333333332,0.75,11.175,4,0.8124333333333333,78.9,30,79.75,4,83.66666666666667,3.333333333333333,1,5,0,2.2,7.0,2.0,2.0,11.950797614716002,High Performer,False,False,False,False,False,False,0.20805967262987668,207,Good
S2034,Chelsea Lewis,Male,2025-04-04,Medium,8.500060934359652,0.7666666666666667,0.75,17.95,4,0.8616538461538461,89.53846153846153,26,77.33333333333333,3,80.0,3.0,2,4,0,1.6,9.0,3.0,4.0,8.500060934359652,Average Performer,False,False,False,True,False,False,0.2539203604846137,784,Good
S2035,Natalie Malone,Female,2026-04-07,Medium,14.53362980598594,0.7333333333333333,0.5,14.525,4,0.6477916666666667,65.91666666666667,24,74.5,4,72.66666666666667,3.1666666666666665,1,5,0,1.7,5.0,1.0,2.0,14.53362980598594,Average Performer,True,False,False,False,False,False,0.3279950921517018,1539,Good
S2036,Samantha Robertson,Male,2024-09-08,Medium,4.215398898213237,0.5666666666666667,0.75,9.875,4,0.7842222222222222,74.48148148148148,27,69.25,4,88.0,4.833333333333333,1,5,0,1.2,6.0,1.0,5.0,4.215398898213237,At Risk,True,False,False,True,False,False,0.3420281694211336,1179,Good
S2037,Eric Hunter,Female,2026-02-24,Low,7.622796079030987,0.6,0.8,11.96,5,0.6373214285714285,63.96428571428572,28,77.5,4,75.0,5.166666666666667,0,6,0,1.5,10.0,2.0,4.0,7.622796079030987,At Risk,True,False,False,True,False,True,0.37224658123099397,1589,Good
S2038,Samuel Suarez,Male,2024-09-19,High,12.994843901170968,0.9333333333333332,0.75,12.625,4,0.8318275862068966,84.34482758620689,29,81.0,2,84.33333333333333,3.8333333333333335,2,4,0,2.2,8.0,2.0,4.0,12.994843901170968,High Performer,False,False,False,False,False,False,0.1961312810516703,129,Excellent
S2039,Corey Whitaker,Male,2025-09-24,Medium,13.486748574122569,0.7666666666666667,0.6666666666666666,16.133333333333336,3,0.761,77.03448275862068,29,63.0,2,77.0,5.333333333333333,0,5,1,1.8,4.0,0.0,4.0,13.486748574122569,Average Performer,False,False,False,False,False,True,0.3048164618980269,1356,Good
S2040,Danielle Bryant,Female,2025-11-06,High,19.51647769268173,0.8,0.6666666666666666,16.3,3,0.73275,76.60714285714286,28,77.5,4,81.0,4.166666666666667,0,6,0,1.6,10.0,2.0,4.0,19.51647769268173,Average Performer,False,False,False,False,False,False,0.2548838057682956,1040,Good
S2041,Michele Hill,Female,2025-05-19,Low,5.2636882204590805,0.8666666666666667,0.75,11.7,4,0.66175,65.82142857142857,28,62.0,2,78.5,2.333333333333333,2,4,0,1.5,6.0,1.0,3.0,5.2636882204590805,Average Performer,False,False,False,True,False,False,0.32989911278218564,1479,Good
S2042,Kathy Reid,Male,2024-10-06,High,6.669905146743436,0.9333333333333332,0.8,12.56,5,0.84052,85.92,25,83.66666666666667,3,74.83333333333333,2.6666666666666665,2,4,0,1.0,10.0,3.0,3.0,6.669905146743436,High Performer,False,False,False,True,False,False,0.21825257046647478,806,Good
S2043,Andre Watson,Female,2025-06-01,Medium,9.633662158553683,0.8333333333333334,1.0,12.1,4,0.7056785714285715,71.28571428571429,28,62.0,2,86.16666666666667,5.666666666666667,0,6,0,1.0,7.0,1.0,5.0,9.633662158553683,Average Performer,False,False,False,True,False,True,0.302628939841711,1398,Good
S2044,Cassandra Harrell,Female,2025-02-10,Medium,17.940936755891293,0.9,0.3333333333333333,7.6,3,0.66596875,68.59375,32,75.75,4,84.66666666666667,5.5,0,6,0,1.5,1.0,3.0,7.0,17.940936755891293,Average Performer,False,False,False,False,False,True,0.2518570331102718,957,Good
S2045,Hannah Martin,Female,2024-12-12,Medium,15.933149170902713,0.6666666666666666,0.5,12.65,2,0.7297037037037037,75.51851851851852,27,84.33333333333333,3,75.0,2.5,1,5,0,1.6,6.0,2.0,4.0,15.933149170902713,At Risk,True,False,False,False,False,False,0.2934226826282988,1259,Good
S2046,Nicole Barker,Male,2025-01-29,Medium,6.135879079124275,0.9,1.0,15.0,4,0.8246206896551724,84.03448275862068,29,77.0,2,83.33333333333333,2.1666666666666665,2,4,0,1.8,9.0,1.0,5.0,6.135879079124275,High Performer,False,False,False,True,False,False,0.2332740954056376,444,Good
S2047,James Martin,Male,2026-03-17,Medium,15.644122535933272,0.6,0.3333333333333333,5.3,3,0.7859655172413793,84.27586206896552,29,77.66666666666667,3,83.83333333333333,3.8333333333333335,1,5,0,1.9,6.0,3.0,5.0,15.644122535933272,At Risk,True,False,False,False,False,False,0.29401670515441974,833,Good
S2048,Traci Vincent,Female,2026-05-30,Medium,10.8264104035558,0.9,1.0,12.7,2,0.8044137931034483,82.20689655172414,29,76.5,4,75.33333333333333,4.833333333333333,0,6,0,1.9,9.0,2.0,4.0,10.8264104035558,High Performer,False,False,False,False,False,False,0.24060983606007602,764,Good
S2049,Megan Adams,Male,2025-06-01,Medium,8.333284598408536,0.7333333333333333,0.0,7.2,3,0.6189642857142857,63.57142857142857,28,63.5,2,87.83333333333333,3.8333333333333335,2,4,0,1.4,7.0,0.0,2.0,8.333284598408536,Average Performer,True,False,False,True,False,False,0.3513941694563596,1412,Good
S2050,Alejandro Deleon,Female,2024-10-04,High,13.654736628726049,0.9333333333333332,1.0,18.3,4,0.7935217391304349,78.26086956521739,23,75.5,2,90.33333333333331,2.333333333333333,1,5,0,1.0,5.0,2.0,2.0,13.654736628726049,High Performer,False,False,False,False,False,False,0.20797330335572115,628,Good
S2051,Alexa Buck,Female,2024-08-11,Medium,9.377196864005953,0.7666666666666667,0.0,14.05,2,0.7325483870967742,72.38709677419355,31,73.0,2,78.33333333333333,6.333333333333333,0,5,1,1.4,7.0,2.0,4.0,9.377196864005953,Average Performer,False,False,False,True,False,True,0.3016258250442862,1372,Good
S2052,Lindsay Smith,Female,2026-05-20,Medium,15.689371263448129,0.8333333333333334,1.0,10.1,2,0.7646153846153846,75.65384615384616,26,74.66666666666667,3,69.66666666666667,2.333333333333333,2,4,0,2.2,7.0,4.0,6.0,15.689371263448129,Average Performer,False,False,False,False,False,False,0.26922528979009763,1035,Good
S2053,Robert Torres,Female,2025-01-04,Medium,12.723686146890326,0.8,0.25,12.15,4,0.7008636363636364,69.86363636363636,22,67.5,2,67.16666666666667,2.6666666666666665,1,5,0,1.0,7.0,1.0,4.0,12.723686146890326,Average Performer,False,False,False,False,False,False,0.3221816937236832,1745,Good
S2054,Maria Coleman,Other,2024-11-30,Medium,7.757997460866056,0.9333333333333332,0.6666666666666666,11.2,3,0.7135925925925926,70.70370370370371,27,76.0,2,70.83333333333333,4.666666666666667,1,5,0,2.0,7.0,1.0,2.0,7.757997460866056,Average Performer,False,False,False,True,False,False,0.2749438952367238,1041,Good
S2055,Gregory King,Male,2025-05-24,Low,1.0,0.5333333333333333,0.3333333333333333,5.933333333333334,3,0.70056,68.0,25,62.5,2,73.16666666666667,4.0,2,3,1,1.0,5.0,3.0,4.0,1.0,At Risk,True,False,False,True,False,False,0.4192486666666667,1844,Average
S2056,Michael Holloway,Female,2026-03-24,Medium,6.859147784407241,0.9,0.75,13.525,4,0.7188461538461539,72.0,26,72.0,2,82.0,3.0,0,6,0,1.0,7.0,3.0,5.0,6.859147784407241,Average Performer,False,False,False,True,False,False,0.2751982843851357,1251,Good
S2057,Brian Hunt,Male,2025-06-04,High,11.55560515776316,0.9,1.0,12.35,4,0.8137037037037037,81.11111111111111,27,86.0,3,82.33333333333333,3.5,1,5,0,2.1,8.0,3.0,5.0,11.55560515776316,High Performer,False,False,False,False,False,False,0.206499875994481,218,Good
S2058,Sarah Brooks,Male,2025-03-05,High,19.007625383790607,1.0,1.0,9.9,4,0.8624333333333334,87.0,30,87.0,3,91.16666666666669,2.333333333333333,2,4,0,2.0,5.0,1.0,7.0,19.007625383790607,High Performer,False,False,False,False,False,False,0.13300093654052345,8,Excellent
S2059,Lisa Evans,Female,2025-12-11,Low,1.0,0.6333333333333333,0.75,9.25,4,0.6773571428571429,68.07142857142857,28,58.333333333333336,3,73.16666666666667,4.333333333333333,1,5,0,1.3,7.0,1.0,4.0,1.0,At Risk,True,False,False,True,False,False,0.4095428571428571,1800,Average
S2060,Arthur Mcneil,Female,2026-03-03,Medium,9.629080692268372,0.9,0.6666666666666666,19.166666666666668,3,0.6892333333333334,69.23333333333333,30,66.75,4,77.66666666666667,3.333333333333333,1,5,0,1.7,10.0,1.0,6.0,9.629080692268372,Average Performer,False,False,False,True,False,False,0.29415729826932907,1306,Good
S2061,Shannon Green,Other,2025-12-17,High,17.444948678780705,0.8666666666666667,1.0,10.366666666666664,3,0.7253478260869565,73.08695652173913,23,94.0,2,90.66666666666669,4.833333333333333,0,6,0,2.8,8.0,2.0,3.0,17.444948678780705,Average Performer,False,False,False,False,False,False,0.1981166138102946,187,Excellent
S2062,Stephanie Evans,Female,2024-11-23,Medium,11.89306315051857,0.6333333333333333,0.3333333333333333,11.233333333333334,3,0.8049285714285714,79.71428571428571,28,71.25,4,74.16666666666667,5.0,0,6,0,1.8,9.0,3.0,3.0,11.89306315051857,At Risk,True,False,False,False,False,False,0.3167054373617988,1284,Good
S2063,Ralph Yoder,Male,2024-10-28,Medium,12.82094416133047,0.9333333333333332,1.0,8.2,4,0.7906129032258065,76.03225806451613,31,78.5,2,73.66666666666667,3.1666666666666665,2,4,0,2.1,8.0,1.0,4.0,12.82094416133047,High Performer,False,False,False,False,False,False,0.22993043529559856,660,Good
